Cap-shape_x,Cap-surface_y,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_w,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_s,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_p,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_v,Habitat_g
Cap-shape_x,Cap-surface_y,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_v,Habitat_u
Cap-shape_x,Cap-surface_s,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_v,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_w,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_v,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_w,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_s,Habitat_g
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_n,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_v,Habitat_u
Cap-shape_x,Cap-surface_s,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_v,Habitat_g
Cap-shape_f,Cap-surface_y,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_p,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_v,Habitat_g
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_w,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_v,Habitat_u
Cap-shape_x,Cap-surface_s,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_p,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_v,Habitat_g
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_p,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_v,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_s,Habitat_g
Cap-shape_x,Cap-surface_s,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_v,Habitat_u
Cap-shape_x,Cap-surface_s,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_s,Habitat_g
Cap-shape_x,Cap-surface_y,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_p,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_v,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_s,Habitat_u
Cap-shape_x,Cap-surface_s,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_n,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_v,Habitat_u
Cap-shape_x,Cap-surface_s,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_p,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_s,Habitat_g
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_v,Habitat_g
Cap-shape_f,Cap-surface_y,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_w,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_s,Habitat_u
Cap-shape_f,Cap-surface_s,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_w,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_v,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_w,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_s,Habitat_g
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_p,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_s,Habitat_g
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_n,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_v,Habitat_g
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_v,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_n,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_v,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_w,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_v,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_s,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_p,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_s,Habitat_u
Cap-shape_x,Cap-surface_s,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_w,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_s,Habitat_u
Cap-shape_x,Cap-surface_s,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_p,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_s,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_p,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_v,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_v,Habitat_g
Cap-shape_x,Cap-surface_s,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_w,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_s,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_p,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_s,Habitat_u
Cap-shape_f,Cap-surface_s,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_p,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_s,Habitat_g
Cap-shape_x,Cap-surface_s,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_v,Habitat_u
Cap-shape_x,Cap-surface_s,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_n,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_v,Habitat_g
Cap-shape_x,Cap-surface_s,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_n,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_s,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_n,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_s,Habitat_g
Cap-shape_f,Cap-surface_s,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_s,Habitat_g
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_n,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_s,Habitat_g
Cap-shape_x,Cap-surface_y,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_v,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_w,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_v,Habitat_g
Cap-shape_x,Cap-surface_s,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_n,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_s,Habitat_g
Cap-shape_x,Cap-surface_s,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_w,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_s,Habitat_g
Cap-shape_x,Cap-surface_s,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_s,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_s,Habitat_g
Cap-shape_x,Cap-surface_s,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_p,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_v,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_p,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_s,Habitat_g
Cap-shape_x,Cap-surface_s,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_n,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_s,Habitat_u
Cap-shape_x,Cap-surface_s,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_s,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_w,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_s,Habitat_g
Cap-shape_x,Cap-surface_y,Cap-color_w,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_w,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_v,Habitat_u
Cap-shape_x,Cap-surface_y,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_n,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_k,Population_s,Habitat_g
Cap-shape_x,Cap-surface_s,Cap-color_n,Bruises_t,Odor_p,Gill-attachment_f,Gill-spacing_c,Gill-size_n,Gill-color_k,Stalk-shape_e,Stalk-root_e,Stalk-surface-above-ring_s,Stalk-surface-below-ring_s,Stalk-color-above-ring_w,Stalk-color-below-ring_w,Veil-type_p,Veil-color_w,Ring-number_o,Ring-type_p,Spore-print-color_n,Population_s,Habitat_g
